50.6636 -0.00807962 2.39517
50.7902 -0.00859888 2.38899
50.9169 -0.00897144 2.38317
51.0435 -0.0091916 2.37716
51.1702 -0.00925634 2.37042
51.2969 -0.0091654 2.36252
51.4235 -0.00892132 2.35312
51.5502 -0.0085294 2.34202
51.6768 -0.0079976 2.32918
51.8035 -0.00733639 2.3147
51.9301 -0.00655858 2.29885
52.0568 -0.00567905 2.28199
52.1835 -0.00471445 2.26457
52.3101 -0.00368285 2.2471
52.4368 -0.00260338 2.23008
52.5634 -0.0014958 2.21399
52.6901 -0.000380139 2.19922
52.8168 0.000723777 2.18606
52.9434 0.00179672 2.17465
53.0701 0.00282047 2.16502
53.1967 0.00377819 2.15705
53.3234 0.00465471 2.15048
53.4501 0.0054369 2.14496
53.5767 0.00611382 2.14006
53.7034 0.00667695 2.13533
53.83 0.00712026 2.13029
53.9567 0.00744024 2.12451
54.0833 0.00763587 2.11766
54.21 0.00770854 2.10946
54.3367 0.00766185 2.09979
54.4633 0.00750139 2.08865
54.59 0.00723452 2.07615
54.7166 0.00686998 2.06252
54.8433 0.00641762 2.0481
54.97 0.00588804 2.03327
55.0966 0.00529228 2.01847
55.2233 0.00464145 2.00411
55.3499 0.00394646 1.99059
55.4766 0.00321779 1.97822
55.6033 0.00246525 1.96723
55.7299 0.00169785 1.95775
55.8566 0.000923763 1.94977
55.9832 0.000150231 1.94319
56.1099 -0.000616343 1.9378
56.2365 -0.0013703 1.93329
56.3632 -0.00210658 1.92931
56.4899 -0.00282051 1.92546
56.6165 -0.00350763 1.92136
56.7432 -0.00416344 1.91666
56.8698 -0.00478316 1.91104
56.9965 -0.00536158 1.9043
57.1232 -0.00589284 1.89633
57.2498 -0.00637035 1.88709
57.3765 -0.00678675 1.87669
57.5031 -0.00713393 1.86532
57.6298 -0.00740309 1.85323
57.7565 -0.00758501 1.84076
57.8831 -0.00767025 1.82825
58.0098 -0.00764953 1.81606
58.1364 -0.00751413 1.80453
58.2631 -0.00725637 1.79392
58.3897 -0.00687007 1.78445
58.5164 -0.00635106 1.77623
58.6431 -0.0056977 1.7693
58.7697 -0.0049113 1.76357
58.8964 -0.00399656 1.75889
59.023 -0.00296184 1.75503
59.1497 -0.00181938 1.7517
59.2764 -0.000585385 1.74857
59.403 0.000720057 1.74533
59.5297 0.00207317 1.74166
59.6563 0.00344687 1.73729
59.783 0.00481127 1.73203
